subject,count
Califórnia da Canção Nativa do Rio Grande do Sul,720
California Design,721
"California Midwinter International Exposition (1894 :San Francisco, Calif.)",722
"California Pacific International Exposition (1935-1936 :San Diego, Calif.)",723
California Recreation Conference,724
California Rodeo Salinas,725
California State Fair and Exposition,726
"California State Federation of Labor Women's Conference (1973 :San Francisco, Calif.)",727
"California State House Conference on Aging (1981 :Sacramento, Calif.)",728
California Traffic Safety Conference,729
California.Constitutional Convention (1849),730
"Calvenfeier (1899 :Chur, Switzerland)",731
Camberwell Fair,732
Cambridge Afro-Asian Expedition,733
Cambridge Andean Expedition (1957),734
Cambridge Anthropological Expedition to Torres Straits (1898),735
"Cambridge Conference  (Cambridge, Mass.)",736
Cambridge East Greenland Expedition,737
Cambridge Expedition to the Ivory Coast (1973),738
Cambridge Folk Festival,739
"Cambridge Synod (1646-1648 :Cambridge, Mass.)",740
Camden Expedition (1864),741
Camden Festival,742
Camelot 2000 (2000 :University of Rochester),743
Camerimage  (Festival),744
Campãna Antártida (1999-2000),745
Campeonato Carioca  (Soccer tournament),746
Campeonato del Mundo de Microcomputadoras de Ajedrez,747
Campeonato Individual da America,748
Canada Dance Festival,749
Canada Games,750
Canadian Agricultural Outlook Conference,751
Canadian Arctic Expedition (1913-1918),752
Canadian Confederation Forum (1977-1978 :McMaster University),753
Canadian Conference on Day Care,754
Canadian Conference on GIS,755
Canadian Conference on Health Economics,756
Canadian Conference on Social Welfare,757
"Canadian Conference on Youth, Society and the Law (1976 :Kingston, Ont.)",758
"Canadian Expedition to Study the Alpha Ridge, Arctic Ocean (1983)",759
Canadian Forestry Convention,760
Canadian Grand Prix  (Automobile race),761
Canadian Historical Exhibition,762
Canadian Hydraulics Conference,763
"Canadian Industrial Research Conference (1964 :Ottawa, Ont.)",764
"Canadian International Philatelic Exhibition (1978 :Toronto, Ont.)",765
Canadian Law Teaching Clinic,766
Canadian Masonry Symposium,767
Canadian Mathematical Congress,768
Canadian Multidisciplinary Road Safety Conference,769
Canadian National Sportsmen's Show,770
Canadian Printmakers' Showcase,771
Canadian Programmable Control Conference and Exhibition,772
Canadian Rock Mechanics Symposium,773
Canadian-American Challenge Cup,774
Canadian-Hungarian Economic Roundtable,775
Candidates Tournament,776
"Cane Ridge Revival (1801 :Bourbon County, Ky.)",777
Cannes Film Festival,778
Cannonball Sea-to-Shining Sea Memorial Trophy Dash,779
Cantiere internazionale d'arte a Montepulciano,780
"CAP Gemini Thematoernooi (1986 :Utrecht, Netherlands)",781
Cape Argus/Pick 'n Pay Cycle Tour,782
"Cape Cod Writers' Conference (Craigville, Mass.)",783
Cape Town Book Fair,784
Cape Town International Jazz Festival,785
Cape Town Month of Photography  (Festival),786
Cape Town Triennial,787
Cape York Expedition (1948),788
"Capitola Begonia Festival  (Capitola, Calif.)",789
Capricorn Expedition (1952-1953),790
Cardiff Design Festival,791
Cardiff Singer of the World,792
Cardigan County Agricultural Show,793
"Cardiovascular Drug Therapy Forum Meeting (1988 :Montreux, Switzerland)",794
Caribbean Seminar on Science and Technology Policy and Planning,795
Caribbean World Series  (Baseball),796
Carifesta,797
Carishina  (Expedition) (2002),798
"Carl-Orff-Festspiele  (Andechs, Germany)",799
Carlsbad International Chess Tournament,800
Carlsbergfondets oceanografiske ekspedition omkring jorden (1928-1930),801
Carmel Bach Festival,802
"Carnaval de Contla (Contla, Tlaxcala, Mexico : State)",803
"Carnaval de Oruro  (Oruro, Bolivia)",804
Carnaval Ouro Negro,805
Carnaval San Francisco,806
Carnegie Inquiry into Poverty and Development in Southern Africa,807
Carnegie International,808
Carnegie Seminar on Political and Administrative Development,809
Carnival Memphis,810
Carnivalé,811
Carolina Symposium on Public Affairs,812
Carolina Symposium,813
Carriacou Parang Festival,814
Casa Cor  (Exhibition),815
"Casablanca Conference (1943 :Casablanca, Morocco)",816
"CASE 1  (Expedition) (1992 :Spitsbergen Island, Norway)",817
Case for Mars Conference,818
Casino Groningen Schaaktoernooi,819
CASS Policy Dialogue,820
Catalog Interoperability Workshop,821
Cátedra Cantabria,822
Cattle Feeders Day,823
"Caxton Celebration (1877 :London, England)",824
CCTE Conference,825
"Celtic Connections Conference (1996 :Peebles, Scotland)",826
"Centenario del Folklore (1946 :Santiago, Chile)",827
"Centenary of Brazilian Independence (1922 :Rio de Janeiro, Brazil)",828
Centenary of Federation 2001  (Australia),829
"Centennial Exhibition (1876 :Philadelphia, Pa.)",830
"Centennial International Exhibition (1888-1889 :Melbourne, Vic.)",831
"Centennial of Chemistry (1874 :Northumberland, Pa.)",832
"CENTO Seminar on Local Authority Budgeting (1974 :Ankara, Turkey)",833
"Central American Peace Conference (1907 :Washington, D.C.)",834
Central Asiatic Expeditions (1921-1930),835
Central Australian Gold Exploration Company Expedition (1930),836
Central City Opera Festival,837
Central Hardwood Forest Conference,838
Central Pennsylvania Festival of the Arts,839
Central States Forestry Congress,840
"Centre County Grange Fair  (Centre Hall, Pa.)",841
"Century 21 Exposition (1962 :Seattle, Wash.)",842
"Century of Negro progress (1963 :Chicago, Ill.)",843
"Century of Progress International Exposition (1933-1934 :Chicago, Ill.)",844
CEP 20000  (Event),845
Ceramic National Exhibition,846
CERN Accelerator School,847
Certamen Internacional de Cine Documental y Cortometraje de Bilbao,848
Certamen Internacional de Escultura en Vidrio,849
"Certamen Nacional de Jota Aragonesa Cantada (Tarazona de Aragón, Spain)",850
"Chaco Peace Conference (1935-1939 :Buenos Aires, Argentina)",851
Challenge  (Exhibition),852
"Challenge V--International Lathe-Turned Objects (1994 :Collegeville, Pa.)",853
Challenger Expedition (1872-1876),854
Chamber Music Conference and Composers' Forum of the East,855
Chamberlain Bros. International Film Festival,856
Champagne Mumm Admiral's Cup,857
Champion of Champions International Sprint Race,858
Championnat de Belgique,859
Championnats de France d'échecs,860
Champions League  (Soccer tournament),861
Champions on Ice  (Show),862
Championship Checker Tourney for Greater St. Louis & Vicinity,863
Championships of France  (Dog sports),864
Champoeg Historical Pageant,865
Chapungu Annual,866
Charitī Hawaian Konsāto,867
Charleston Agricultural and Industrial Fair,868
Charlottesville Dogwood Festival,869
Charter Day (Benedict College),870
"Chaṭha saṃgāyanā (1954-1956 :Rangoon, Burma)",871
Chattahoochee Musical Convention,872
Chautauqua Conference on Regional Governance (1997 :Chautauqua Institution),873
Chautauqua Institution/The Eisenhower Institute Conference on U.S.-Soviet Relations,874
Chekhovskie chtenii︠a︡,875
Chelsea Flower Show,876
Cheltenham Cricket Festival,877
Cheltenham Festival of Art and Literature,878
Cheltenham Festival of Literature,879
Cheltenham Festival,880
Chempionat SSSR po shakhmatam,881
Chemrawn Conference,882
"Cherry Blossom Festival  (Honolulu, Hawaii)",883
Chesapeake and Ohio Canal Convention,884
Chess Olympiad Visually Handicapped,885
"Cheyenne Frontier Days  (Celebration) (Cheyenne, Wyo.)",886
Chicago Auto Show,887
Chicago Blues Festival,888
Chicago Comicon,889
Chicago Conference on Social Action (1943),890
Chicago Conference on Trusts (1899),891
Chicago International Art Exposition,892
Chicago International Children's Film Festival,893
Chicago International Coin Fair,894
Chicago International New Art Forms Exposition,895
Chicago International Trade Fair,896
Chicago Latino Film Festival,897
Chicago Photographic Print Fair,898
Chicago Photographic Salon,899
Chicago Railroad Fair (1948-1949),900
Chicago Sculpture International  (Exhibition),901
Chicago Underground Film Festival,902
Chikyū Kankyō Kenkyūsha Kōryū Kaigi,903
Child Development Associate Consortium,904
"Child Welfare Exhibit (1911 :Chicago, Ill.)",905
China International Gallery Exposition,906
China International Industry Fair,907
China Relief Expedition (1900-1901),908
"China War Reporting Conference (1982 :Scottsdale, Ariz.)",909
Chŏn'guk Changaein Ch'eyuk Taehoe,910
Chŏn'guk Ch'eyuk Taehoe,911
Chŏngwŏl Taeborŭm Tŭlpul Ch'ukche,912
"Chōsen Hakurankai (1929 :Seoul, Korea)",913
Chosŏn Misul Chŏllamhoe,914
Christchurch Arts Festival,915
"Christian Youth Conference of North America (1936 :Lakeside, Ohio)",916
Christliches Friedensseminar Königswalde,917
Chugach Conference,918
Church Congress,919
Ciclo de Estudos Interdisciplinares da Comunicação,920
Cincinnati Industrial Exposition,921
Cincinnati Open,922
Cine Las Americas  (Festival),923
Cine Las Americas International Film Festival,924
"Cinefest  (Syracuse, N.Y.)",925
Cinema art festival Salsomaggiore Terme  (Italy),926
CineSol Latino Film Festival,927
CIOMS Round Table Conference,928
Circuit des mines  (Bicycle race),929
Circuito da Gávea  (Automobile race),930
Circuito de Itapecerica  (Automobile race),931
Circuito del Garda  (Automobile race),932
Circuito internazionale italiano,933
Circum-Pacific Energy and Mineral Resources Conference,934
Cistercian Studies Conference,935
"CISTOD World Congress on ""Interdependence and Self-reliance : the Promises and Limitations of Science and Technology and the Roles of the Non-governmental Organizations Acting in Concert"" (1983 :Tunis, Tunisia)",936
City of Sydney Eisteddfod,937
Claremont College Reading Conference,938
Classic Fighters Marlborough  (Air show),939
Classic Open Air am Gendarmenmarkt  (Festival),940
Clatsop County and Lower Columbia Fair,941
"Clergy-Laity Congress (29th :1988 :Boston, Mass.)",942
Cleveland Conference,943
Cleveland Grand Prix  (Horse show),944
Cleveland International Film Festival,945
CLIPS Conference,946
CMG International Conference,947
CMS Vatavaran  (Film festival),948
Coachella Valley Music and Arts Festival,949
Coast to Coast  (Race),950
Coastal Bend Wildlife Photo Contest,951
Coastal Geography Conference,952
Coca-Cola 600  (Automobile race),953
Cody Stampede,954
Cody Wild West Show,955
Coit Excursion,956
"Col·loqui Internacional sobre la Guerra Civil Espanyola, 1936-1939",957
Cold Spring Harbor Symposium on Quantitative Biology,958
Collective Bargaining Forum,959
College All-Star Basketball Game,960
College All-Star Football Game,961
College and University Machine Records Conference,962
College World Series  (Baseball),963
Collegiate Jazz Festival,964
Collegium Phaenomenologicum,965
Colloque Augustin-Frigon,966
Colloque de Bonneval,967
Colloque de métallurgie,968
Colloque d'intellectuels juifs de langue française,969
Colloque du GIREA,970
Colloque international de terminologie,971
"Colloque sur la pédagogie universitaire (1979 :Montréal, Québec)",972
Colloque sur l'esclavage,973
Colloque Vieillir sans violence (1990 :Université du Québec à Montréal),974
Colloquio internazionale sulla gestione del patrimonio culturale,975
"Colloquio italo-francese la filosofia greca e il diritto romano (1973 :Rome, Italy)",976
Colloquium Charitativum,977
"Colloquium on Contribution of the Co-operative Sector to Housing Development (2002 :Ankara Hilton Hotel, Turkey)",978
Colloquium on Islamic Culture in its Relations to the Contemporary World (1953 :Princeton University and Library of Congress),979
"Colloquium on the New International Economic Order and Cultural Values (1978 :Madrid, Spain)",980
Colloquy of Hagenau (1540),981
Colloquy of Marburg (1529),982
Colloquy of Maulbronn (1564),983
"Colloquy of Poissy (1561 :Poissy, France)",984
Colloquy of Worms (1540-1541),985
Colombo International Book Fair,986
"Colonial and Indian Exhibition (1886 :London, England)",987
Colonial Conference,988
Colóquio Comemorativo do VI Centenário do Tratado de Windsor (1986 :Instituto de Estudos Ingleses),989
Coloquio de El hijo Prodigo,990
Colóquio de Estudos Luso-Brasileiros,991
Coloquio de Historia Canario-Americana,992
"Coloquio Mexicano de Historia de la Ciencia (1st :1963 :Mexico City, Mexico)",993
Colorado Grand Cañon Mining and Improvement Company Expedition (1891),994
Colorado Shakespeare Festival,995
"Colorado Women's Conference for International Women's Decade (1977 :Boulder, Colo.)",996
"Colored National Convention (1853 :Rochester, N.Y.)",997
Colorprint USA,998
"Colporteur Convention (1854 :Toronto, Ont.)",999
Columbia River Historical Expedition (1926),1000
COMDEX Fall,1001
COMESA Trade Fair,1002
Comics Brew,1003
COMLA  (Conference),1004
"Common Ground Country Fair (Unity, Me.)",1005
"Commonwealth Children's Summit (1997 :Edinburgh, Scotland)",1006
"Commonwealth Conference (1961 :London, England)",1007
Commonwealth Forestry Conference,1008
Commonwealth Games,1009
Commonwealth Heads of Government Meeting,1010
"Commonwealth Heads of Government Review Meeting (1986 :London, England)",1011
Commonwealth Law Conference,1012
Commonwealth Literature and Language Conference,1013
Commonwealth Parliamentary Conference,1014
Commonwealth Parliamentary Seminar,1015
Commonwealth Relations Conference,1016
"Community Health and Development: Program Plan and Design (1983 :Chapel Hill, N.C.)",1017
Computer Group Conference,1018
Computer Science and Statistics: Symposium on the Interface,1019
Comrades Marathon,1020
Concile maximianiste de Cabarsussa (393),1021
Concilio de Braga,1022
Concorso internazionale della ceramica d'arte,1023
"Concorso internazionale di liuteria ""Antonio Stradivari""",1024
Concorso Viotti,1025
"Concours Agricole Universel (1856 :Paris, France)",1026
